"duration_sec","start_time","end_time","start_station_id","start_station_name","start_station_latitude","start_station_longitude","end_station_id","end_station_name","end_station_latitude","end_station_longitude","bike_id","user_type","member_birth_year","member_gender","bike_share_for_all_trip"
271,"2018-01-23 10:57:25.6370","2018-01-23 11:01:57.4910",67,"San Francisco Caltrain Station 2  (Townsend St at 4th St)",37.7766392,-122.3955263,90,"Townsend St at 7th St",37.771058,-122.402717,1644,"Subscriber",1981,"Female","No"
580,"2018-01-23 10:51:55.9960","2018-01-23 11:01:36.6600",61,"Howard St at 8th St",37.7765126,-122.4113061,36,"Folsom St at 3rd St",37.78383,-122.39887,2034,"Subscriber",1988,"Male","No"
541,"2018-01-23 10:52:10.4120","2018-01-23 11:01:11.8080",17,"Embarcadero BART Station (Beale St at Market St)",37.792251,-122.397086,81,"Berry St at 4th St",37.77588,-122.39317,1650,"Subscriber",1990,"Male","No"
321,"2018-01-23 10:55:02.7290","2018-01-23 11:00:23.9920",147,"29th St at Tiffany Ave",37.7440667,-122.4214722,134,"Valencia St at 24th St",37.7524278,-122.4206278,2085,"Subscriber",1975,"Female","No"
326,"2018-01-23 10:54:52.3970","2018-01-23 11:00:18.4760",20,"Mechanics Monument Plaza (Market St at Bush St)",37.7913,-122.399051,26,"1st St at Folsom St",37.78729,-122.39438,3065,"Subscriber",1968,"Male","No"
236,"2018-01-23 10:56:07.1930","2018-01-23 11:00:03.7200",21,"Montgomery St BART Station (Market St at 2nd St)",37.7896254,-122.400811,16,"Steuart St at Market St",37.79413,-122.39443,68,"Subscriber",1971,"Male","No"
1871,"2018-01-23 10:27:56.9530","2018-01-23 10:59:08.0460",23,"The Embarcadero at Steuart St",37.791464,-122.391034,28,"The Embarcadero at Bryant St",37.78716801474664,-122.38809792330358,3366,"Customer","","","No"
261,"2018-01-23 10:53:56.0600","2018-01-23 10:58:17.7870",160,"West Oakland BART Station",37.8053183,-122.2948365,236,"Market St at 8th St",37.8036865,-122.282497,2381,"Subscriber",1979,"Male","Yes"
277,"2018-01-23 10:53:09.7390","2018-01-23 10:57:47.2570",16,"Steuart St at Market St",37.79413,-122.39443,28,"The Embarcadero at Bryant St",37.78716801474664,-122.38809792330358,2669,"Subscriber",1984,"Male","No"
1042,"2018-01-23 10:40:20.9990","2018-01-23 10:57:43.8430",36,"Folsom St at 3rd St",37.78383,-122.39887,74,"Laguna St at Hayes St",37.776434819204745,-122.42624402046204,201,"Subscriber",1982,"Male","No"
521,"2018-01-23 10:49:00.1970","2018-01-23 10:57:41.4240",15,"San Francisco Ferry Building (Harry Bridges Plaza)",37.795392,-122.394203,49,"S Park St at 3rd St",37.7807601,-122.3949894,649,"Customer","","","No"
608,"2018-01-23 10:46:52.4870","2018-01-23 10:57:01.3150",26,"1st St at Folsom St",37.78729,-122.39438,61,"Howard St at 8th St",37.7765126,-122.4113061,3068,"Subscriber",1933,"Female","Yes"
775,"2018-01-23 10:43:40.6650","2018-01-23 10:56:36.3410",81,"Berry St at 4th St",37.77588,-122.39317,42,"San Francisco City Hall (Polk St at Grove St)",37.77865,-122.41823,440,"Subscriber",1972,"Male","No"
1469,"2018-01-23 10:31:52.0300","2018-01-23 10:56:21.1010",56,"Koshland Park",37.77341396997343,-122.42731690406801,121,"Mission Playground",37.7592103,-122.4213392,1362,"Customer","","","No"
1469,"2018-01-23 10:31:51.5370","2018-01-23 10:56:20.6190",56,"Koshland Park",37.77341396997343,-122.42731690406801,121,"Mission Playground",37.7592103,-122.4213392,2102,"Customer","","","No"
439,"2018-01-23 10:47:18.0830","2018-01-23 10:54:37.2490",15,"San Francisco Ferry Building (Harry Bridges Plaza)",37.795392,-122.394203,25,"Howard St at 2nd St",37.787521780456245,-122.39740490913391,395,"Subscriber",1980,"Male","No"
605,"2018-01-23 10:44:06.1240","2018-01-23 10:54:11.8440",41,"Golden Gate Ave at Polk St",37.78127,-122.41874,21,"Montgomery St BART Station (Market St at 2nd St)",37.7896254,-122.400811,3578,"Subscriber",1985,"Male","No"
377,"2018-01-23 10:47:47.1670","2018-01-23 10:54:04.1710",60,"8th St at Ringold St",37.77452040113685,-122.4094493687153,102,"Irwin St at 8th St",37.7668828,-122.3995794,1715,"Subscriber",1985,"Male","No"
435,"2018-01-23 10:46:47.1090","2018-01-23 10:54:02.8840",266,"Parker St at Fulton St",37.8624644,-122.2647911,241,"Ashby BART Station",37.8524766,-122.2702132,2627,"Subscriber",1988,"Female","No"
752,"2018-01-23 10:41:29.8300","2018-01-23 10:54:02.1820",99,"Folsom St at 15th St",37.7670373,-122.4154425,34,"Father Alfred E Boeddeker Park",37.7839879,-122.412408,3402,"Subscriber",1961,"Male","Yes"
1079,"2018-01-23 10:34:49.6640","2018-01-23 10:52:49.1170",279,"Santa Clara St at 7th St",37.3391456,-121.8841054,309,"San Jose City Hall",37.337391,-121.886995,2400,"Subscriber",1982,"Male","No"
85,"2018-01-23 10:51:11.6000","2018-01-23 10:52:36.8330",7,"Frank H Ogawa Plaza",37.8045623549303,-122.27173805236816,7,"Frank H Ogawa Plaza",37.8045623549303,-122.27173805236816,204,"Subscriber",1983,"Male","Yes"
518,"2018-01-23 10:43:49.8570","2018-01-23 10:52:28.0680",16,"Steuart St at Market St",37.79413,-122.39443,66,"3rd St at Townsend St",37.77874161153677,-122.39274082710836,2973,"Subscriber",1981,"Male","No"
1077,"2018-01-23 10:34:12.8290","2018-01-23 10:52:10.3650",141,"Valencia St at Cesar Chavez St",37.7479981,-122.4202187,321,"5th at Folsom",37.78014570345598,-122.40307085237873,427,"Subscriber",1975,"Other","No"
325,"2018-01-23 10:46:34.6000","2018-01-23 10:52:00.4870",45,"5th St at Howard St",37.781752,-122.405127,49,"S Park St at 3rd St",37.7807601,-122.3949894,1220,"Subscriber",1983,"Female","No"
711,"2018-01-23 10:39:40.6700","2018-01-23 10:51:31.9370",9,"Broadway at Battery St",37.79857210846256,-122.40086898207666,25,"Howard St at 2nd St",37.787521780456245,-122.39740490913391,2752,"Customer","","","No"
415,"2018-01-23 10:44:34.4040","2018-01-23 10:51:30.2870",58,"Market St at 10th St",37.776619,-122.417385,90,"Townsend St at 7th St",37.771058,-122.402717,1520,"Subscriber",1991,"Male","No"
387,"2018-01-23 10:44:59.3730","2018-01-23 10:51:27.0550",93,"4th St at Mission Bay Blvd S",37.7704074,-122.3911984,126,"Esprit Park",37.7616343,-122.3906477,2796,"Subscriber",1970,"Male","No"
429,"2018-01-23 10:44:00.9070","2018-01-23 10:51:10.8860",53,"Grove St at Divisadero",37.775946,-122.4377775,58,"Market St at 10th St",37.776619,-122.417385,2057,"Subscriber",1986,"Male","No"
147,"2018-01-23 10:48:39.7840","2018-01-23 10:51:06.9370",314,"Santa Clara St at Almaden Blvd",37.333988,-121.894902,313,"Almaden Blvd at San Fernando St",37.331415,-121.8932,3706,"Subscriber",1965,"Male","No"
740,"2018-01-23 10:38:33.3250","2018-01-23 10:50:54.0070",31,"Raymond Kimbell Playground",37.78381270927812,-122.43455886840819,5,"Powell St BART Station (Market St at 5th St)",37.783899357084934,-122.40844488143921,203,"Subscriber",1988,"Male","No"
603,"2018-01-23 10:40:13.3060","2018-01-23 10:50:17.1950",27,"Beale St at Harrison St",37.7880593,-122.3918648,6,"The Embarcadero at Sansome St",37.80477,-122.403234,2157,"Subscriber",1995,"Female","No"
924,"2018-01-23 10:34:19.7790","2018-01-23 10:49:43.9360",232,"MLK Jr Way at 14th St",37.8061628,-122.2760402,151,"53rd St at Hollis St",37.8361823,-122.2871801,442,"Subscriber",1988,"Male","No"
211,"2018-01-23 10:46:05.2810","2018-01-23 10:49:36.7640",17,"Embarcadero BART Station (Beale St at Market St)",37.792251,-122.397086,19,"Post St at Kearny St",37.788975,-122.403452,2445,"Subscriber",1973,"Male","No"
504,"2018-01-23 10:38:19.8660","2018-01-23 10:46:44.6220",23,"The Embarcadero at Steuart St",37.791464,-122.391034,30,"San Francisco Caltrain (Townsend St at 4th St)",37.776598,-122.395282,2856,"Subscriber",1980,"Male","Yes"
439,"2018-01-23 10:39:20.0270","2018-01-23 10:46:39.2680",27,"Beale St at Harrison St",37.7880593,-122.3918648,20,"Mechanics Monument Plaza (Market St at Bush St)",37.7913,-122.399051,2556,"Subscriber",1975,"Female","No"
1421,"2018-01-23 10:22:43.4080","2018-01-23 10:46:25.0550",8,"The Embarcadero at Vallejo St",37.799953,-122.398525,3,"Powell St BART Station (Market St at 4th St)",37.78637526861584,-122.40490436553954,720,"Customer",1972,"Male","No"
556,"2018-01-23 10:36:53.0720","2018-01-23 10:46:09.4630",181,"Grand Ave at Webster St",37.8113768,-122.2651925,193,"Grand Ave at Santa Clara Ave",37.8127441,-122.2472152,2962,"Subscriber",1966,"Female","No"
1135,"2018-01-23 10:27:13.4880","2018-01-23 10:46:08.6030",121,"Mission Playground",37.7592103,-122.4213392,37,"2nd St at Folsom St",37.78499972833808,-122.39593561749642,2091,"Subscriber",1986,"Female","No"
1298,"2018-01-23 10:23:54.2220","2018-01-23 10:45:32.7360",119,"18th St at Noe St",37.7610471,-122.4326417,37,"2nd St at Folsom St",37.78499972833808,-122.39593561749642,1973,"Subscriber",1988,"Female","No"
530,"2018-01-23 10:36:33.7580","2018-01-23 10:45:24.5440",58,"Market St at 10th St",37.776619,-122.417385,21,"Montgomery St BART Station (Market St at 2nd St)",37.7896254,-122.400811,68,"Subscriber",1960,"Male","No"
812,"2018-01-23 10:31:36.7270","2018-01-23 10:45:09.5690",93,"4th St at Mission Bay Blvd S",37.7704074,-122.3911984,16,"Steuart St at Market St",37.79413,-122.39443,3092,"Subscriber",1968,"Male","No"
392,"2018-01-23 10:38:12.8380","2018-01-23 10:44:44.9370",59,"S Van Ness Ave at Market St",37.774814,-122.418954,90,"Townsend St at 7th St",37.771058,-122.402717,1488,"Subscriber",1988,"Male","No"
801,"2018-01-23 10:31:19.4640","2018-01-23 10:44:40.7600",126,"Esprit Park",37.7616343,-122.3906477,90,"Townsend St at 7th St",37.771058,-122.402717,3138,"Subscriber",1974,"Female","No"
202,"2018-01-23 10:41:13.2020","2018-01-23 10:44:35.8300",147,"29th St at Tiffany Ave",37.7440667,-122.4214722,134,"Valencia St at 24th St",37.7524278,-122.4206278,1988,"Subscriber",1983,"Male","No"
275,"2018-01-23 10:39:24.6860","2018-01-23 10:44:00.1090",13,"Commercial St at Montgomery St",37.794231,-122.402923,6,"The Embarcadero at Sansome St",37.80477,-122.403234,3080,"Subscriber",1978,"Male","No"
655,"2018-01-23 10:32:56.5520","2018-01-23 10:43:51.6620",6,"The Embarcadero at Sansome St",37.80477,-122.403234,21,"Montgomery St BART Station (Market St at 2nd St)",37.7896254,-122.400811,1088,"Subscriber",1974,"Male","No"
800,"2018-01-23 10:30:21.6770","2018-01-23 10:43:42.4320",81,"Berry St at 4th St",37.77588,-122.39317,14,"Clay St at Battery St",37.795001,-122.39997,1063,"Customer",1984,"Male","No"
300,"2018-01-23 10:38:34.0410","2018-01-23 10:43:35.0120",132,"24th St at Chattanooga St",37.7518194,-122.4266139,121,"Mission Playground",37.7592103,-122.4213392,520,"Subscriber",1965,"Male","No"
1165,"2018-01-23 10:24:09.0580","2018-01-23 10:43:34.1580",116,"Mississippi St at 17th St",37.7648022,-122.3947713,14,"Clay St at Battery St",37.795001,-122.39997,3210,"Subscriber",1982,"Male","No"
316,"2018-01-23 10:38:17.2970","2018-01-23 10:43:33.3520",269,"Telegraph Ave at Carleton St",37.8623199,-122.258801,239,"Bancroft Way at Telegraph Ave",37.8688126,-122.258764,3351,"Subscriber",1989,"Male","No"
739,"2018-01-23 10:31:00.1790","2018-01-23 10:43:19.3550",41,"Golden Gate Ave at Polk St",37.78127,-122.41874,31,"Raymond Kimbell Playground",37.78381270927812,-122.43455886840819,2309,"Subscriber",1964,"Male","No"
916,"2018-01-23 10:27:03.4730","2018-01-23 10:42:19.8100",17,"Embarcadero BART Station (Beale St at Market St)",37.792251,-122.397086,93,"4th St at Mission Bay Blvd S",37.7704074,-122.3911984,1319,"Subscriber",1984,"Male","No"
567,"2018-01-23 10:32:34.0280","2018-01-23 10:42:01.3740",112,"Harrison St at 17th St",37.7638471,-122.4130036,58,"Market St at 10th St",37.776619,-122.417385,2697,"Subscriber",1983,"Male","No"
1094,"2018-01-23 10:23:37.9960","2018-01-23 10:41:52.0140",123,"Folsom St at 19th St",37.7605936,-122.4148171,36,"Folsom St at 3rd St",37.78383,-122.39887,29,"Subscriber",1989,"Female","No"
1474,"2018-01-23 10:16:38.5870","2018-01-23 10:41:13.1360",146,"30th St at San Jose Ave",37.7423139,-122.4231805,93,"4th St at Mission Bay Blvd S",37.7704074,-122.3911984,973,"Subscriber",1983,"Male","No"
216,"2018-01-23 10:37:34.7550","2018-01-23 10:41:11.5320",180,"Telegraph Ave at 23rd St",37.8126783,-122.2687726,182,"19th Street BART Station",37.8090126,-122.2682473,3196,"Subscriber",1993,"Male","No"
698,"2018-01-23 10:29:13.4060","2018-01-23 10:40:52.2400",176,"MacArthur BART Station",37.82840997305853,-122.26631462574005,153,"59th St at Horton St",37.8409452,-122.2913604,2824,"Subscriber",1988,"Male","No"
1174,"2018-01-23 10:21:12.6180","2018-01-23 10:40:47.0080",52,"McAllister St at Baker St",37.7774157,-122.4418376,36,"Folsom St at 3rd St",37.78383,-122.39887,1639,"Subscriber",1984,"Female","Yes"
258,"2018-01-23 10:36:17.1630","2018-01-23 10:40:35.1760",3,"Powell St BART Station (Market St at 4th St)",37.78637526861584,-122.40490436553954,21,"Montgomery St BART Station (Market St at 2nd St)",37.7896254,-122.400811,563,"Subscriber",1968,"Male","No"
199,"2018-01-23 10:36:29.1710","2018-01-23 10:39:48.6580",127,"Valencia St at 21st St",37.7567083,-122.421025,223,"16th St Mission BART Station 2",37.7647652154977,-122.42009103298186,277,"Subscriber",1994,"Male","No"
262,"2018-01-23 10:34:40.9040","2018-01-23 10:39:03.1770",248,"Telegraph Ave at Ashby Ave",37.8559558,-122.2597949,241,"Ashby BART Station",37.8524766,-122.2702132,2475,"Subscriber",1973,"Male","No"
390,"2018-01-23 10:32:29.5170","2018-01-23 10:39:00.3620",22,"Howard St at Beale St",37.789756,-122.394643,28,"The Embarcadero at Bryant St",37.78716801474664,-122.38809792330358,156,"Subscriber",1955,"Male","No"
770,"2018-01-23 10:26:04.0600","2018-01-23 10:38:54.9470",284,"Yerba Buena Center for the Arts (Howard St at 3rd St)",37.78487208436062,-122.40087568759917,58,"Market St at 10th St",37.776619,-122.417385,2077,"Subscriber",1988,"Male","No"
488,"2018-01-23 10:30:27.8590","2018-01-23 10:38:36.8130",16,"Steuart St at Market St",37.79413,-122.39443,66,"3rd St at Townsend St",37.77874161153677,-122.39274082710836,3498,"Subscriber",1979,"Male","No"
1323,"2018-01-23 10:16:19.5540","2018-01-23 10:38:22.7030",4,"Cyril Magnin St at Ellis St",37.78588062694133,-122.4089150084319,134,"Valencia St at 24th St",37.7524278,-122.4206278,1837,"Customer",1978,"Male","No"
1431,"2018-01-23 10:14:31.4710","2018-01-23 10:38:22.5060",52,"McAllister St at Baker St",37.7774157,-122.4418376,13,"Commercial St at Montgomery St",37.794231,-122.402923,3568,"Subscriber",1984,"Female","No"
1061,"2018-01-23 10:20:17.6210","2018-01-23 10:37:58.8280",31,"Raymond Kimbell Playground",37.78381270927812,-122.43455886840819,36,"Folsom St at 3rd St",37.78383,-122.39887,774,"Subscriber",1986,"Male","No"
1794,"2018-01-23 10:07:41.9970","2018-01-23 10:37:36.3970",200,"2nd Ave at E 18th St",37.800213566969795,-122.25381016731262,177,"MacArthur Blvd at Telegraph Ave",37.8262863,-122.2651002,12,"Customer",1987,"Male","No"
534,"2018-01-23 10:28:18.5550","2018-01-23 10:37:13.1290",59,"S Van Ness Ave at Market St",37.774814,-122.418954,90,"Townsend St at 7th St",37.771058,-122.402717,957,"Subscriber",1985,"Male","No"
398,"2018-01-23 10:30:18.9460","2018-01-23 10:36:57.2770",15,"San Francisco Ferry Building (Harry Bridges Plaza)",37.795392,-122.394203,6,"The Embarcadero at Sansome St",37.80477,-122.403234,3190,"Subscriber",1967,"Male","No"
930,"2018-01-23 10:20:52.9810","2018-01-23 10:36:23.0640",58,"Market St at 10th St",37.776619,-122.417385,81,"Berry St at 4th St",37.77588,-122.39317,440,"Customer","","","No"
326,"2018-01-23 10:30:16.7720","2018-01-23 10:35:43.6470",200,"2nd Ave at E 18th St",37.800213566969795,-122.25381016731262,186,"Lakeside Dr at 14th St",37.8013189,-122.2626418,900,"Subscriber",1970,"Male","No"
408,"2018-01-23 10:28:52.1850","2018-01-23 10:35:40.9400",324,"Union Square (Powell St at Post St)",37.788299978150825,-122.40853071212767,16,"Steuart St at Market St",37.79413,-122.39443,2669,"Subscriber",1986,"Female","No"
759,"2018-01-23 10:22:38.8500","2018-01-23 10:35:18.1930",66,"3rd St at Townsend St",37.77874161153677,-122.39274082710836,21,"Montgomery St BART Station (Market St at 2nd St)",37.7896254,-122.400811,482,"Subscriber",1959,"Male","No"
237,"2018-01-23 10:31:12.5670","2018-01-23 10:35:10.4080",147,"29th St at Tiffany Ave",37.7440667,-122.4214722,134,"Valencia St at 24th St",37.7524278,-122.4206278,3206,"Subscriber",1984,"Male","No"
1575,"2018-01-23 10:07:42.5460","2018-01-23 10:33:58.4850",157,"65th St at Hollis St",37.8467842,-122.2913761,232,"MLK Jr Way at 14th St",37.8061628,-122.2760402,3545,"Customer",1971,"Female","No"
754,"2018-01-23 10:21:21.1210","2018-01-23 10:33:55.2150",90,"Townsend St at 7th St",37.771058,-122.402717,76,"McCoppin St at Valencia St",37.77166246221617,-122.42242321372034,397,"Subscriber",1981,"Male","Yes"
1175,"2018-01-23 10:14:16.2090","2018-01-23 10:33:51.3440",205,"Shafter Ave at Cavour St",37.8379469,-122.2572427,194,"Lakeshore Ave at Trestle Glen Rd",37.8110807,-122.2432677,537,"Subscriber",1961,"Male","No"
232,"2018-01-23 10:29:51.3990","2018-01-23 10:33:43.5380",196,"Grand Ave at Perkins St",37.80889393398715,-122.25646018981932,198,"Snow Park",37.80781318217903,-122.26449608802795,1007,"Subscriber",1973,"Male","No"
176,"2018-01-23 10:30:44.1030","2018-01-23 10:33:40.6470",321,"5th at Folsom",37.78014570345598,-122.40307085237873,64,"5th St at Brannan St",37.7767539,-122.3990176,2950,"Subscriber","","","No"
766,"2018-01-23 10:20:11.9900","2018-01-23 10:32:58.9550",288,"Mission St at 1st St",37.3509643,-121.9020161,314,"Santa Clara St at Almaden Blvd",37.333988,-121.894902,413,"Subscriber",1965,"Male","No"
1645,"2018-01-23 10:05:01.8500","2018-01-23 10:32:26.9100",137,"Jersey St at Castro St",37.750506,-122.4339496,284,"Yerba Buena Center for the Arts (Howard St at 3rd St)",37.78487208436062,-122.40087568759917,1204,"Subscriber",1974,"Male","No"
459,"2018-01-23 10:24:08.6080","2018-01-23 10:31:47.8340",33,"Golden Gate Ave at Hyde St",37.7816495,-122.4154077,21,"Montgomery St BART Station (Market St at 2nd St)",37.7896254,-122.400811,3152,"Subscriber",1993,"Male","No"
781,"2018-01-23 10:18:19.9560","2018-01-23 10:31:21.8110",21,"Montgomery St BART Station (Market St at 2nd St)",37.7896254,-122.400811,81,"Berry St at 4th St",37.77588,-122.39317,1028,"Subscriber",1978,"Male","No"
472,"2018-01-23 10:23:15.2350","2018-01-23 10:31:07.3440",34,"Father Alfred E Boeddeker Park",37.7839879,-122.412408,60,"8th St at Ringold St",37.77452040113685,-122.4094493687153,641,"Subscriber",1987,"Male","No"
261,"2018-01-23 10:26:41.6610","2018-01-23 10:31:02.9070",178,"Broadway at 30th St",37.8193814,-122.2619284,182,"19th Street BART Station",37.8090126,-122.2682473,3599,"Subscriber",1990,"Male","No"
386,"2018-01-23 10:24:22.7060","2018-01-23 10:30:49.4320",16,"Steuart St at Market St",37.79413,-122.39443,8,"The Embarcadero at Vallejo St",37.799953,-122.398525,1848,"Subscriber",1969,"Female","No"
1117,"2018-01-23 10:11:48.8970","2018-01-23 10:30:26.7600",96,"Dolores St at 15th St",37.7662102,-122.4266136,93,"4th St at Mission Bay Blvd S",37.7704074,-122.3911984,3576,"Subscriber",1973,"Male","No"
509,"2018-01-23 10:21:39.5970","2018-01-23 10:30:09.5490",312,"San Jose Diridon Station",37.329732,-121.901782,310,"San Fernando St at 4th St",37.335885,-121.88566,1205,"Subscriber",1983,"Male","No"
243,"2018-01-23 10:26:01.6210","2018-01-23 10:30:04.7710",195,"Bay Pl at Vernon St",37.81231409135146,-122.26077854633331,182,"19th Street BART Station",37.8090126,-122.2682473,2872,"Subscriber",1989,"Male","No"
1495,"2018-01-23 10:05:05.8280","2018-01-23 10:30:01.0140",283,"Delmas Ave and San Fernando St",37.3302641,-121.8977018,306,"Saint James Park",37.339301,-121.889937,1499,"Customer",1982,"Male","No"
359,"2018-01-23 10:23:44.9970","2018-01-23 10:29:44.7820",21,"Montgomery St BART Station (Market St at 2nd St)",37.7896254,-122.400811,49,"S Park St at 3rd St",37.7807601,-122.3949894,747,"Subscriber",1976,"Male","No"
